,enrollmentProbabilityScore,enrollFlag,RET_T2,RET_T3,ADM,CAN,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
548960,6.0,0,0,0,1,1,1,0,0,228.0,36031.0,1.0,1.0,31.0,83.87,3.77,7.0,26.0,0,0,1,0,1,1,1
548963,2.0,1,1,1,1,0,1,0,2,308.0,45059.0,2.0,2.0,439.0,87.02,3.8,12.0,22.0,1,0,1,0,1,0,3
548966,5.0,1,1,1,1,0,2,1,2,7.0,84951.0,2.0,2.0,229.0,81.22,3.9789999999999996,0.0,26.0,1,0,1,1,1,0,1
548967,1.0,1,1,1,1,0,1,1,2,4.0,74256.0,4.0,4.0,448.0,95.09,4.461,9.0,23.0,1,0,1,1,1,1,1
548970,6.0,0,0,0,1,1,1,0,2,7.0,146299.0,1.0,4.0,421.0,79.81,3.864,0.0,17.0,1,0,1,1,1,0,3
548972,6.0,0,0,0,0,1,1,0,2,161.0,108212.0,2.0,4.0,537.0,65.74,3.015,6.0,15.0,0,0,1,0,1,1,2
548973,,0,0,0,0,1,1,0,2,175.0,108712.0,2.0,3.0,424.0,25.71,2.77,4.0,18.0,0,0,1,0,1,0,1
548978,,0,0,0,1,1,2,0,2,1244.0,44115.0,0.0,0.0,544.0,97.43,3.65,13.0,30.0,0,0,1,0,0,0,1
548983,6.0,0,0,0,1,1,2,0,2,224.0,77570.0,0.0,0.0,500.0,61.4,3.6910000000000003,0.0,22.0,0,0,1,0,1,1,1
548988,2.0,0,0,0,1,1,1,1,2,257.0,56818.0,2.0,1.0,66.0,98.48,4.0,8.0,32.0,1,0,1,0,0,1,1
548989,2.0,0,0,0,1,1,1,1,2,145.0,46554.0,0.0,0.0,453.0,96.03,4.0,13.0,29.0,1,0,1,0,1,1,1
548993,2.0,1,1,1,1,0,1,0,2,168.0,78947.0,2.0,3.0,322.0,98.76,4.0,12.0,27.0,1,0,1,0,1,0,1
548994,6.0,0,0,0,1,1,1,0,2,140.0,60150.0,0.0,0.0,282.0,89.36,3.5,10.0,25.0,0,0,1,0,1,0,1
548996,6.0,0,0,0,1,1,1,0,2,149.0,44470.0,3.0,3.0,689.0,96.66,3.65,12.0,32.0,1,0,1,0,1,0,1
548998,6.0,0,0,0,0,1,1,0,2,53.0,24352.0,2.0,3.0,65.0,24.62,3.113,1.0,18.0,0,0,1,1,1,0,1
549000,6.0,0,0,0,1,0,1,0,2,139.0,97164.0,2.0,2.0,599.0,72.29,3.24,10.0,20.0,0,0,1,0,1,0,1
549003,5.0,0,0,0,1,1,1,0,2,142.0,30217.0,3.0,2.0,58.0,87.93,3.72,11.0,31.0,0,0,1,0,1,0,3
549005,,0,0,0,1,1,2,0,2,333.0,62403.0,2.0,3.0,872.0,91.28,3.79,8.0,22.0,0,0,1,0,1,0,3
549008,3.0,1,1,1,1,0,2,0,2,153.0,166096.0,3.0,3.0,663.0,91.86,4.0,4.0,31.0,1,0,1,0,1,0,1
549011,1.0,1,1,0,1,0,2,0,2,916.0,52998.0,3.0,5.0,74.0,98.65,4.0,2.0,31.0,1,0,1,0,0,0,3
549014,6.0,0,0,0,1,1,1,0,2,182.0,77327.0,4.0,3.0,693.0,74.31,3.59,8.0,18.0,1,0,1,0,1,0,1
549019,1.0,1,0,0,1,0,1,0,2,142.0,51988.0,4.0,5.0,251.0,96.81,3.75,12.0,25.0,1,0,1,0,1,0,2
549022,6.0,0,0,0,1,1,2,0,2,230.0,48229.0,1.0,1.0,34.0,91.18,4.235,4.0,27.0,0,0,1,0,1,0,1
549034,,1,0,0,1,0,1,0,2,217.0,88062.0,0.0,0.0,667.0,85.01,3.898,0.0,20.0,1,0,1,0,1,0,3
549043,,0,0,0,1,1,1,0,2,252.0,102833.0,0.0,0.0,604.0,94.7,4.0,9.0,26.0,0,0,1,0,1,0,3
549045,6.0,0,0,0,0,1,1,0,2,1515.0,28167.0,0.0,0.0,409.0,67.73,3.4419999999999997,0.0,15.0,0,0,1,1,0,0,1
549050,3.0,0,0,0,1,0,1,1,2,1404.0,65326.0,2.0,4.0,48.0,97.92,3.91,0.0,27.0,0,0,1,1,0,0,4
549053,,0,0,0,1,1,1,0,2,83.0,86735.0,2.0,3.0,49.0,48.98,3.181,0.0,18.0,0,0,1,0,1,0,3
549115,,0,0,0,1,1,1,0,2,219.0,65965.0,0.0,0.0,108.0,99.07,3.93,12.0,25.0,0,0,1,0,1,0,3
549116,6.0,0,0,0,1,1,2,0,2,221.0,87132.0,0.0,0.0,611.0,65.79,3.4,14.0,19.0,0,0,1,0,1,0,3
549118,,0,0,0,1,1,1,0,2,169.0,82292.0,0.0,0.0,489.0,74.23,3.45,3.0,20.0,0,0,1,0,1,0,2
549120,,0,0,0,1,0,1,1,1,249.0,51590.0,0.0,0.0,22.0,68.18,3.673,5.0,20.0,0,0,1,0,1,0,1
549122,6.0,0,0,0,0,1,1,0,2,161.0,36951.0,1.0,3.0,466.0,4.51,1.89,1.0,16.0,0,0,1,0,1,0,2
549126,,0,0,0,1,1,2,1,2,337.0,115170.0,3.0,1.0,639.0,95.77,4.0,12.0,28.0,0,0,1,0,1,1,1
549128,5.0,0,0,0,0,1,1,0,2,216.0,82292.0,0.0,0.0,82.0,7.32,2.8560000000000003,0.0,16.0,0,0,1,0,1,0,3
549133,,0,0,0,1,1,2,0,2,307.0,100579.0,0.0,0.0,373.0,6.7,2.2157,0.0,19.0,0,0,1,0,1,0,3
549134,,0,0,0,1,1,1,0,2,238.0,68357.0,0.0,0.0,634.0,94.32,3.9524,10.0,26.0,0,0,1,0,0,0,3
549135,,0,0,0,1,1,2,0,1,152.0,64286.0,0.0,0.0,577.0,89.43,3.22,0.0,21.0,0,0,1,0,1,0,3
549136,6.0,0,0,0,1,1,1,0,2,148.0,44823.0,0.0,0.0,470.0,38.09,3.19,0.0,17.0,0,0,1,0,1,0,3
549140,,1,0,0,1,0,2,0,0,168.0,57552.0,0.0,0.0,136.0,76.47,3.21,8.0,21.0,1,0,1,0,1,0,3
549145,,0,0,0,1,0,2,0,2,148.0,43660.0,0.0,0.0,434.0,66.36,3.4074,3.0,18.0,0,0,1,0,1,0,1
549147,6.0,0,0,0,1,1,2,0,2,174.0,57422.0,0.0,0.0,1341.0,42.21,3.47,0.0,20.0,0,0,1,0,1,0,1
549150,,0,0,0,1,0,2,0,2,175.0,114423.0,0.0,0.0,494.0,65.99,3.5,0.0,28.0,0,0,1,0,1,0,1
549151,6.0,0,0,0,1,1,1,0,2,178.0,120000.0,0.0,0.0,514.0,77.24,3.8,0.0,21.0,1,0,1,0,1,0,1
549156,,0,0,0,1,0,1,0,2,176.0,33077.0,1.0,4.0,475.0,31.37,3.125,0.0,22.0,0,0,1,0,1,0,3
549157,5.0,0,0,0,0,0,1,0,2,146.0,44734.0,2.0,3.0,611.0,49.26,3.3160000000000003,0.0,16.0,0,0,1,0,1,0,2
549158,2.0,0,0,0,1,0,1,0,2,209.0,50162.0,0.0,0.0,852.0,71.83,4.0,0.0,21.0,0,0,1,0,1,0,3
549159,3.0,0,0,0,1,0,1,1,2,333.0,100379.0,0.0,0.0,403.0,90.07,3.8,14.0,27.0,0,0,1,0,1,1,1
549165,,0,0,0,1,0,1,0,2,274.0,34017.0,2.0,3.0,384.0,85.42,3.2857,0.0,20.0,0,0,1,0,1,0,3
549167,6.0,0,0,0,0,0,1,0,2,166.0,92819.0,0.0,0.0,779.0,71.63,3.1429,2.0,15.0,0,0,1,0,1,0,2
549168,,0,0,0,1,0,1,0,2,166.0,170896.0,0.0,0.0,110.0,92.73,3.775,4.0,25.0,0,0,1,0,1,0,4
549173,,0,0,0,1,0,1,0,2,770.0,64968.0,0.0,0.0,459.0,96.3,4.6,0.0,30.0,1,0,1,1,0,1,2
549174,,0,0,0,1,1,1,0,2,177.0,53214.0,0.0,0.0,567.0,77.78,3.627451,6.0,22.0,0,0,1,0,1,0,2
549189,,0,0,0,1,0,1,0,2,298.0,75052.0,0.0,0.0,769.0,40.18,3.3,0.0,21.0,0,0,1,0,1,0,2
549195,,0,0,0,1,1,2,0,2,180.0,147667.0,0.0,0.0,74.0,63.51,3.54,7.0,21.0,0,0,1,0,1,0,1
549197,6.0,0,0,0,1,1,1,0,2,347.0,104635.0,0.0,0.0,763.0,96.85,3.9,12.0,20.0,0,0,1,0,1,0,3
549200,,1,0,0,1,0,2,0,2,145.0,94724.0,0.0,0.0,234.0,94.02,3.98,11.0,20.0,1,0,1,0,1,0,1
549204,,0,0,0,1,1,1,0,2,177.0,81731.0,0.0,0.0,391.0,96.68,3.25,12.0,19.0,0,0,1,0,1,0,3
549222,2.0,0,0,0,1,1,1,0,2,240.0,21918.0,0.0,0.0,9.0,88.89,4.0,0.0,29.0,0,0,1,0,0,1,1
549224,6.0,0,0,0,1,1,2,0,2,193.0,58796.0,0.0,0.0,161.0,77.02,3.41,3.0,24.0,1,0,1,0,1,0,4
549226,,0,0,0,1,1,1,0,1,1003.0,86264.0,0.0,0.0,500.0,74.6,3.28,9.0,20.0,0,0,1,1,0,0,1
549233,,0,0,0,1,1,2,0,2,213.0,119500.0,3.0,3.0,668.0,59.73,3.5860000000000003,5.0,24.0,1,0,1,0,1,0,3
549247,,1,1,1,1,0,2,0,2,78.0,191026.0,0.0,0.0,1027.0,31.16,3.31,6.0,24.0,0,0,1,0,1,0,3
549251,6.0,0,0,0,0,1,1,0,2,450.0,49093.0,0.0,0.0,140.0,65.71,2.86,6.0,17.0,0,0,1,0,1,0,3
549257,,1,1,1,1,0,1,0,2,360.0,39183.0,2.0,3.0,201.0,84.08,3.966,2.0,20.0,1,0,1,0,1,0,3
549261,,0,0,0,1,1,1,0,2,405.0,35905.0,0.0,0.0,352.0,92.61,4.0,7.0,25.0,0,0,1,0,1,0,3
549275,,1,1,0,1,0,1,0,2,336.0,166096.0,0.0,0.0,413.0,91.77,3.55,8.0,20.0,1,0,1,0,1,0,2
549276,5.0,0,0,0,1,1,1,1,2,7.0,32990.0,2.0,2.0,360.0,71.11,3.6738,7.0,20.0,0,0,1,1,1,1,4
549278,,0,0,0,1,1,2,0,2,710.0,85119.0,0.0,0.0,30.0,90.0,4.0,0.0,18.0,0,0,0,0,0,0,2
549280,,0,0,0,1,1,2,0,2,129.0,70489.0,0.0,0.0,372.0,85.48,4.0,2.0,20.0,0,0,1,0,1,0,1
549281,3.0,0,0,0,1,1,1,1,2,288.0,74531.0,1.0,3.0,9.0,88.89,4.0,0.0,26.0,1,0,1,0,1,0,4
549282,,0,0,0,1,1,1,0,2,151.0,93059.0,3.0,3.0,437.0,62.47,2.69,11.0,18.0,0,0,1,0,1,0,2
549283,6.0,0,0,0,1,1,1,0,2,147.0,259354.0,0.0,0.0,492.0,95.53,3.6,0.0,24.0,0,0,1,0,1,0,1
549286,6.0,0,0,0,0,1,1,0,2,186.0,55093.0,2.0,3.0,614.0,61.56,3.04,9.0,17.0,0,0,1,0,1,0,3
549287,6.0,0,0,0,1,1,2,0,2,342.0,43097.0,0.0,0.0,525.0,62.86,3.21,4.0,21.0,0,0,1,0,1,0,1
549288,6.0,0,0,0,1,1,1,0,2,166.0,73269.0,1.0,2.0,657.0,90.72,4.3,0.0,19.0,0,0,1,0,1,0,2
549293,,0,0,0,0,1,1,0,1,313.0,41793.0,0.0,0.0,183.0,67.76,2.67,8.0,18.0,0,0,1,0,1,1,2
549295,,0,0,0,1,1,1,0,0,473.0,24369.0,0.0,0.0,472.0,78.81,3.4,0.0,18.0,0,0,1,0,1,0,3
549299,,0,0,0,1,0,2,0,2,148.0,41964.0,0.0,0.0,556.0,78.06,3.82,10.0,21.0,0,0,1,0,1,0,1
549305,,0,0,0,1,0,1,0,0,126.0,53777.0,0.0,0.0,70.0,90.0,4.0,3.0,25.0,0,0,1,0,1,0,1
549308,3.0,1,0,0,1,0,2,1,2,147.0,91800.0,2.0,3.0,468.0,88.89,4.0,0.0,24.0,1,0,1,0,1,1,3
549314,,0,0,0,1,0,1,0,2,167.0,35924.0,0.0,0.0,461.0,83.08,3.03,12.0,23.0,0,0,1,0,1,0,3
549316,3.0,0,0,0,1,1,2,0,2,215.0,78447.0,0.0,0.0,268.0,89.55,4.0,7.0,25.0,0,0,1,0,1,0,1
549323,,0,0,0,1,1,2,0,2,161.0,74528.0,1.0,3.0,346.0,74.57,3.633,10.0,21.0,0,0,1,0,1,0,2
549324,,0,0,0,1,0,2,0,1,146.0,37143.0,2.0,3.0,87.0,77.01,3.32,0.0,20.0,0,0,1,0,1,0,3
549325,,0,0,0,1,1,1,0,2,159.0,158462.0,0.0,0.0,774.0,59.17,3.1,3.0,22.0,0,0,1,0,1,0,1
549326,,0,0,0,1,1,2,0,2,151.0,125053.0,2.0,3.0,824.0,93.57,3.7,0.0,27.0,0,0,1,0,1,0,4
549338,,0,0,0,1,1,1,0,2,142.0,127298.0,0.0,0.0,578.0,84.95,3.44,12.0,22.0,0,0,1,0,1,0,1
549346,,0,0,0,1,1,1,0,2,203.0,40266.0,0.0,0.0,479.0,77.04,2.41,9.0,22.0,0,0,1,0,1,0,3
549354,6.0,0,0,0,0,1,2,0,2,1199.0,46869.0,0.0,0.0,317.0,37.85,2.48,6.0,17.0,0,0,1,0,0,0,1
549359,6.0,0,0,0,0,1,1,0,2,389.0,32635.0,0.0,0.0,531.0,75.89,3.3,11.0,17.0,0,0,1,0,1,0,3
549362,5.0,0,0,0,1,0,2,0,2,300.0,81618.0,0.0,0.0,762.0,52.49,3.06,0.0,35.0,0,0,1,0,1,0,1
549363,6.0,0,0,0,0,1,2,0,2,136.0,58500.0,2.0,3.0,543.0,67.03,3.3,6.0,17.0,0,0,1,0,1,0,2
549371,,0,0,0,1,0,1,0,2,1092.0,51064.0,1.0,3.0,170.0,50.59,3.13,1.0,21.0,0,0,1,1,0,0,4
549372,,0,0,0,1,1,2,0,2,379.0,70341.0,0.0,0.0,363.0,94.21,3.96,9.0,26.0,0,0,1,0,1,1,1
549376,1.0,1,1,1,1,0,1,1,2,199.0,121144.0,0.0,0.0,348.0,45.69,3.82,7.0,26.0,0,0,1,0,1,1,1
549377,1.0,1,1,0,1,0,2,0,2,1014.0,68633.0,0.0,0.0,735.0,57.96,2.94,0.0,15.0,0,0,1,1,0,0,2
549380,3.0,0,0,0,1,1,1,0,2,143.0,67772.0,3.0,2.0,633.0,90.05,4.449,13.0,28.0,1,0,1,0,1,0,1
549382,3.0,0,0,0,1,1,1,0,2,82.0,33774.0,2.0,2.0,37.0,97.3,4.0,6.0,25.0,1,0,1,0,1,0,2
549385,3.0,0,0,0,1,1,2,0,2,3.0,34884.0,4.0,4.0,64.0,31.25,3.452,9.0,21.0,1,0,1,1,1,0,2
549386,5.0,0,0,0,1,1,1,0,2,298.0,49977.0,0.0,0.0,725.0,83.17,3.64,2.0,19.0,0,0,1,0,1,0,2
549388,1.0,1,1,1,1,0,2,0,2,3.0,18405.0,0.0,0.0,69.0,69.57,3.786,4.0,30.0,0,0,1,1,1,0,1
549389,,0,0,0,1,0,2,0,2,1086.0,86617.0,1.0,1.0,539.0,95.92,3.92,2.0,25.0,0,0,1,1,0,0,1
549390,3.0,1,1,1,1,0,1,0,2,577.0,50750.0,4.0,3.0,27.0,85.19,4.0,2.0,30.0,1,0,1,0,0,0,1
549394,6.0,0,0,0,0,1,1,0,0,273.0,29516.0,0.0,0.0,149.0,53.69,2.93,0.0,14.0,0,0,1,0,1,0,3
549396,6.0,0,0,0,1,1,2,0,2,218.0,65747.0,0.0,0.0,547.0,62.71,3.595,2.0,20.0,0,0,1,0,1,0,2
549400,6.0,0,0,0,1,1,1,0,1,161.0,36849.0,2.0,3.0,360.0,87.22,3.7510000000000003,8.0,21.0,0,0,1,0,1,0,3
549402,6.0,0,0,0,1,1,1,0,2,159.0,97011.0,2.0,5.0,524.0,57.63,3.3,3.0,17.0,1,0,1,0,1,0,1
549405,,0,0,0,1,1,1,0,2,388.0,41044.0,0.0,0.0,531.0,97.93,4.015,0.0,25.0,0,0,1,0,1,0,3
549407,6.0,0,0,0,1,1,1,0,2,66.0,34342.0,2.0,2.0,182.0,91.21,3.69,8.0,20.0,0,0,1,0,1,0,3
549408,,0,0,0,1,1,1,0,2,339.0,57228.0,0.0,0.0,335.0,89.25,3.31,12.0,20.0,0,0,1,0,1,0,2
549410,5.0,0,0,0,1,1,1,0,2,210.0,44878.0,2.0,2.0,218.0,92.2,4.221,13.0,23.0,0,0,1,0,1,0,1
549416,,0,0,0,1,1,2,0,2,137.0,35227.0,2.0,3.0,87.0,67.82,3.29,9.0,18.0,0,0,1,0,1,0,3
549417,,0,0,0,1,1,1,0,2,155.0,127000.0,3.0,3.0,524.0,92.75,3.9,11.0,21.0,1,0,1,0,1,0,1
549421,6.0,0,0,0,0,1,1,0,2,211.0,87269.0,0.0,0.0,557.0,51.53,3.326,4.0,16.0,0,0,1,0,1,0,3
549426,,0,0,0,1,1,1,0,2,326.0,38845.0,0.0,0.0,682.0,87.39,3.63,12.0,22.0,0,0,1,0,1,0,3
549432,6.0,0,0,0,0,1,2,0,2,22.0,33281.0,0.0,0.0,54.0,51.85,3.023,0.0,16.0,0,0,1,1,1,0,4
549433,6.0,0,0,0,0,1,2,0,2,22.0,33281.0,0.0,0.0,54.0,51.85,3.023,0.0,16.0,0,0,1,1,1,0,4
549434,,0,0,0,1,1,1,0,2,225.0,49451.0,2.0,3.0,7.0,85.71,4.0,0.0,20.0,1,0,1,0,1,0,3
549442,6.0,0,0,0,0,1,2,0,2,921.0,30833.0,2.0,3.0,246.0,30.89,1.71,1.0,14.0,0,0,1,0,0,0,2
549444,,0,0,0,1,1,1,0,2,1379.0,53600.0,1.0,1.0,50.0,90.0,3.94,0.0,24.0,0,0,1,0,0,0,1
549445,6.0,0,0,0,0,1,1,0,2,137.0,61791.0,2.0,2.0,318.0,27.99,3.033,0.0,16.0,1,0,1,0,1,0,1
549447,,0,0,0,1,1,2,0,2,163.0,75615.0,0.0,0.0,492.0,46.95,3.432,8.0,22.0,0,0,1,0,1,0,2
549449,,0,0,0,1,1,2,0,2,200.0,113623.0,1.0,4.0,330.0,83.03,3.94,11.0,23.0,0,0,1,0,1,0,1
549451,,0,0,0,1,1,1,0,2,343.0,81881.0,1.0,3.0,91.0,67.03,3.717,4.0,18.0,0,0,1,0,1,0,3
549453,3.0,1,1,1,1,0,1,0,2,211.0,46801.0,2.0,3.0,723.0,88.38,4.0,13.0,26.0,1,0,1,0,1,0,1
549459,6.0,0,0,0,0,1,1,0,2,149.0,51410.0,0.0,0.0,425.0,37.88,2.9210000000000003,2.0,15.0,0,0,1,0,1,0,2
549462,,0,0,0,1,0,1,0,2,146.0,55652.0,2.0,4.0,58.0,53.45,3.23,11.0,18.0,1,0,1,0,1,1,3
549466,6.0,0,0,0,0,1,1,0,0,222.0,59921.0,2.0,0.0,446.0,58.07,2.9810000000000003,0.0,15.0,0,0,1,0,1,0,3
549468,6.0,0,0,0,0,1,2,0,2,222.0,54279.0,1.0,2.0,80.0,1.25,2.515,0.0,14.0,0,0,1,0,1,0,2
549469,,0,0,0,1,1,2,1,2,161.0,31776.0,2.0,3.0,510.0,78.82,3.355,11.0,24.0,0,0,1,0,1,0,3
549472,6.0,0,0,0,1,1,1,0,2,136.0,41429.0,1.0,3.0,189.0,85.71,3.6,5.0,18.0,1,0,1,0,1,0,4
549473,1.0,1,1,0,1,0,1,0,2,188.0,43855.0,2.0,5.0,236.0,75.0,3.45,1.0,17.0,1,0,1,0,1,0,3
549475,3.0,0,0,0,1,1,1,0,2,298.0,68000.0,2.0,3.0,643.0,82.74,3.69,9.0,29.0,0,0,1,0,1,0,1
549486,,0,0,0,1,1,2,0,2,57.0,32339.0,3.0,3.0,16.0,75.0,3.37,2.0,19.0,0,0,1,1,1,0,3
549487,3.0,0,0,0,1,1,1,0,2,139.0,40558.0,2.0,3.0,313.0,82.75,3.57,12.0,18.0,1,0,1,0,1,0,3
549490,6.0,0,0,0,1,1,1,0,1,185.0,73269.0,1.0,1.0,344.0,47.38,3.31,4.0,23.0,0,0,1,0,1,0,3
549491,4.0,1,1,1,1,0,1,0,2,178.0,116134.0,3.0,5.0,394.0,54.82,3.37,7.0,19.0,1,0,1,0,1,1,2
549492,6.0,0,0,0,1,1,2,0,2,163.0,51359.0,0.0,0.0,865.0,89.48,3.33,8.0,22.0,0,0,1,0,1,0,2
549493,6.0,0,0,0,1,1,2,0,2,226.0,95156.0,0.0,0.0,510.0,88.82,4.22,10.0,24.0,0,0,1,0,1,0,1
549496,6.0,0,0,0,0,1,2,0,2,217.0,72623.0,2.0,3.0,687.0,36.54,2.787,5.0,19.0,0,0,1,0,1,0,3
549497,6.0,0,0,0,1,1,1,0,2,155.0,113889.0,3.0,3.0,182.0,32.97,3.259,7.0,22.0,0,0,1,0,1,0,1
549499,6.0,0,0,0,1,1,1,0,2,360.0,108715.0,1.0,1.0,528.0,85.61,3.21,9.0,22.0,0,0,1,0,1,0,3
549502,,0,0,0,1,0,2,0,2,919.0,50703.0,0.0,0.0,358.0,86.31,3.34,7.0,22.0,0,0,1,1,0,0,3
549508,6.0,0,0,0,1,1,1,0,2,170.0,36909.0,2.0,1.0,123.0,75.61,3.46,12.0,20.0,0,0,1,0,1,0,2
549513,6.0,0,0,0,1,0,1,0,0,216.0,34000.0,0.0,0.0,86.0,95.35,4.29,12.0,17.0,0,0,1,0,1,0,3
549515,1.0,1,1,1,1,0,2,0,2,157.0,85023.0,0.0,5.0,647.0,83.0,3.23,11.0,27.0,1,0,1,0,1,0,2
549518,6.0,0,0,0,1,1,2,0,2,173.0,77926.0,0.0,0.0,521.0,74.09,3.952,0.0,22.0,0,0,1,0,1,0,2
549519,,0,0,0,1,1,2,0,2,1450.0,30988.0,0.0,0.0,22.0,40.91,3.22,0.0,21.0,0,0,1,1,0,0,1
549527,2.0,0,0,0,1,0,2,0,2,307.0,63756.0,1.0,0.0,515.0,57.48,3.42,4.0,21.0,0,0,1,0,1,0,2
549536,1.0,1,1,1,1,0,2,0,2,220.0,46157.0,4.0,4.0,233.0,87.12,3.737,8.0,17.0,1,0,1,0,1,0,3
549539,6.0,0,0,0,1,1,2,0,2,142.0,45991.0,2.0,1.0,79.0,46.84,3.29,0.0,22.0,0,0,1,0,1,0,3
549542,,0,0,0,1,0,1,0,1,176.0,105833.0,1.0,0.0,344.0,70.06,3.38,13.0,27.0,0,0,1,0,1,0,4
549544,,0,0,0,1,1,1,0,2,143.0,85372.0,2.0,2.0,525.0,72.38,3.659,5.0,19.0,1,0,1,0,1,0,1
549547,,1,1,0,1,0,2,0,1,207.0,79416.0,3.0,3.0,719.0,5.84,2.235,0.0,21.0,1,0,1,0,1,0,3
549549,,0,0,0,1,1,1,0,2,1095.0,96598.0,0.0,0.0,558.0,86.38,3.9,7.0,26.0,0,0,1,1,0,0,3
549552,,0,0,0,1,1,2,0,2,229.0,68801.0,0.0,0.0,470.0,38.09,3.09,3.0,21.0,0,0,1,0,0,0,1
549555,,1,1,0,1,0,1,0,1,137.0,70202.0,3.0,4.0,324.0,71.91,3.952,12.0,27.0,1,0,1,0,1,0,1
549560,6.0,0,0,0,1,1,1,1,2,18.0,81186.0,0.0,0.0,69.0,55.07,3.417,2.0,20.0,0,0,1,1,1,0,1
549564,,0,0,0,1,1,1,0,2,180.0,65086.0,2.0,1.0,505.0,97.23,4.0,10.0,28.0,0,0,1,0,1,0,2
549568,6.0,0,0,0,1,1,2,0,2,224.0,81513.0,2.0,1.0,523.0,73.42,3.8310000000000004,12.0,26.0,0,0,1,0,1,0,1
549577,6.0,0,0,0,1,1,2,0,2,167.0,36392.0,0.0,0.0,29.0,82.76,4.0,3.0,25.0,1,0,1,0,1,0,3
549580,,0,0,0,1,1,2,1,2,162.0,89583.0,0.0,0.0,918.0,96.62,4.0,7.0,28.0,0,0,1,0,1,0,1
549587,3.0,0,0,0,1,1,1,0,0,226.0,46456.0,2.0,0.0,62.0,50.0,3.29,6.0,22.0,1,0,1,0,1,0,1
549592,2.0,0,0,0,1,1,1,1,2,302.0,39125.0,3.0,3.0,60.0,95.0,4.0,2.0,25.0,1,0,1,0,1,1,1
549594,,0,0,0,1,0,2,0,2,1140.0,46207.0,0.0,0.0,75.0,77.33,3.87,0.0,24.0,0,0,1,0,0,0,1
549599,1.0,1,1,1,1,0,1,0,2,184.0,89791.0,3.0,4.0,563.0,39.96,3.57,0.0,22.0,1,0,1,0,1,0,1
549600,,1,1,1,1,0,1,1,2,1008.0,84091.0,2.0,4.0,841.0,85.02,3.55,6.0,24.0,1,0,1,1,0,0,4
549604,2.0,0,0,0,1,1,1,1,2,18.0,81186.0,3.0,3.0,236.0,92.37,4.287,9.0,33.0,1,0,1,1,1,1,1
549605,3.0,0,0,0,1,1,1,1,2,209.0,81145.0,2.0,3.0,677.0,45.79,3.569,3.0,22.0,1,0,1,0,1,1,1
549611,,1,0,0,1,0,1,0,2,1284.0,54663.0,2.0,4.0,404.0,82.18,3.89,2.0,26.0,0,0,1,1,0,0,1
549612,6.0,0,0,0,1,1,2,0,2,140.0,65172.0,0.0,0.0,386.0,98.7,4.0,12.0,28.0,0,0,1,0,1,0,4
549613,2.0,0,0,0,1,1,1,1,2,136.0,83520.0,2.0,3.0,493.0,96.15,3.9,8.0,25.0,1,0,1,0,1,1,4
549614,2.0,0,0,0,1,0,1,1,2,4.0,47300.0,4.0,3.0,223.0,79.37,3.88,3.0,26.0,1,0,1,1,1,0,1
549615,,0,0,0,1,0,1,0,2,570.0,90149.0,2.0,2.0,618.0,94.17,3.79,13.0,23.0,0,0,1,0,0,0,1
549619,6.0,0,0,0,1,1,1,0,1,1247.0,98020.0,1.0,3.0,427.0,94.15,3.83,10.0,28.0,0,0,1,0,0,0,3
549621,,0,0,0,1,1,1,0,2,300.0,39437.0,0.0,0.0,82.0,80.49,4.308,7.0,25.0,0,0,1,0,1,0,1
549623,6.0,0,0,0,0,1,2,0,0,389.0,29272.0,0.0,0.0,483.0,33.33,2.557,9.0,24.0,0,0,1,0,1,0,3
549624,2.0,0,0,0,1,0,2,0,2,186.0,83053.0,0.0,0.0,621.0,65.7,2.86,1.0,21.0,1,0,1,0,1,0,2
549626,,0,0,0,1,0,1,0,2,330.0,60772.0,1.0,1.0,310.0,57.74,3.78,6.0,19.0,0,0,1,0,1,0,4
549629,,0,0,0,1,0,1,0,2,146.0,42185.0,3.0,3.0,224.0,87.5,4.223,7.0,21.0,0,0,1,0,1,0,1
549632,,0,0,0,1,1,1,0,2,326.0,38320.0,0.0,0.0,131.0,94.66,3.95,0.0,20.0,0,0,1,0,1,0,1
549633,3.0,0,0,0,1,1,2,0,2,590.0,72458.0,2.0,3.0,100.0,65.0,3.59,5.0,24.0,1,0,1,0,0,0,1
549634,,0,0,0,1,0,1,0,2,933.0,28235.0,0.0,0.0,108.0,98.15,4.0,9.0,28.0,0,0,1,0,0,0,1
549640,,0,0,0,1,1,2,0,2,241.0,56105.0,1.0,1.0,70.0,72.86,3.2,11.0,23.0,0,0,1,0,1,1,2
549641,6.0,0,0,0,1,1,2,0,2,590.0,80799.0,0.0,0.0,102.0,38.24,3.14,2.0,21.0,1,0,1,0,0,0,1
549643,6.0,0,0,0,1,1,1,1,2,186.0,78588.0,2.0,3.0,623.0,79.45,3.56,1.0,27.0,1,0,1,0,1,1,1
549644,2.0,0,0,0,1,1,2,1,2,214.0,97778.0,2.0,3.0,631.0,83.52,4.4510000000000005,12.0,22.0,0,0,1,0,1,1,1
